Identificador,Genero,Estado_Civil,Edad,Graduado,Profesion,Experiencia_Laboral,Puntuacion_Gasto,Tamano_Familiar,Segmento,Gasto_Average,Gasto_High,Gasto_Low
464030,Male,No,18,No,Entertainment,1.0,Low,4.0,D,False,False,True
463220,Male,Yes,46,No,Engineer,0.0,Average,3.0,B,True,False,False
465237,Male,Yes,68,Yes,Lawyer,1.0,High,2.0,D,False,True,False
467564,Male,Yes,72,Yes,Artist,0.0,Average,2.0,B,True,False,False
465113,Male,Yes,66,Yes,Lawyer,1.0,High,2.0,C,False,True,False
459516,Female,Yes,63,Yes,Artist,1.0,Average,2.0,C,True,False,False
465965,Female,Yes,41,No,Marketing,8.0,Low,2.0,A,False,False,True
460907,Male,Yes,82,No,Lawyer,1.0,High,3.0,A,False,True,False
467314,Male,Yes,43,No,Artist,0.0,Average,2.0,C,True,False,False
459951,Male,Yes,53,Yes,Artist,0.0,Low,1.0,A,False,False,True
467295,Male,No,29,No,Healthcare,0.0,Low,3.0,C,False,False,True
466212,Female,Yes,53,Yes,Artist,0.0,Average,3.0,C,True,False,False
463533,Female,Yes,87,Yes,Artist,1.0,High,2.0,C,False,True,False
467890,Male,Yes,62,Yes,Entertainment,0.0,Average,4.0,B,True,False,False
467541,Male,Yes,43,Yes,Artist,1.0,High,3.0,A,False,True,False
460183,Male,No,36,No,Entertainment,8.0,Low,2.0,D,False,False,True
463634,Female,No,30,Yes,Doctor,0.0,Low,3.0,A,False,False,True
463100,Female,No,37,No,Homemaker,8.0,Low,1.0,D,False,False,True
460550,Female,Yes,59,Yes,Artist,0.0,Average,4.0,C,True,False,False
465867,Female,Yes,35,Yes,Artist,8.0,High,5.0,B,False,True,False
462964,Male,Yes,39,No,Artist,7.0,Average,3.0,C,True,False,False
466685,Female,No,19,No,Healthcare,0.0,Low,5.0,D,False,False,True
460719,Female,Yes,75,Yes,Lawyer,1.0,Low,3.0,D,False,False,True
463005,Female,Yes,40,Yes,Homemaker,10.0,Average,2.0,B,True,False,False
466377,Male,Yes,62,Yes,Artist,8.0,Average,2.0,C,True,False,False
464796,Male,Yes,43,No,Marketing,3.0,High,4.0,A,False,True,False
460682,Male,Yes,43,No,Artist,6.0,Low,2.0,B,False,False,True
459744,Male,Yes,29,Yes,Artist,9.0,Average,2.0,B,True,False,False
460084,Female,No,27,Yes,Healthcare,1.0,Low,2.0,D,False,False,True
461119,Female,No,23,No,Healthcare,6.0,Low,3.0,D,False,False,True
463441,Male,Yes,42,Yes,Artist,8.0,High,4.0,C,False,True,False
466971,Male,No,65,Yes,Executive,9.0,Low,3.0,D,False,False,True
463208,Male,Yes,57,Yes,Executive,1.0,Average,5.0,C,True,False,False
467877,Female,Yes,46,Yes,Artist,0.0,Average,2.0,C,True,False,False
464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,D,False,False,True
467360,Male,Yes,51,Yes,Artist,0.0,Average,4.0,B,True,False,False
461576,Male,Yes,39,Yes,Artist,10.0,Low,2.0,C,False,False,True
461966,Female,No,41,Yes,Artist,1.0,Low,1.0,C,False,False,True
463398,Male,No,29,No,Marketing,9.0,Low,4.0,C,False,False,True
466096,Male,Yes,76,Yes,Lawyer,0.0,Low,2.0,B,False,False,True
464433,Male,No,33,Yes,Artist,1.0,Low,3.0,A,False,False,True
461082,Male,No,23,No,Healthcare,8.0,Low,4.0,D,False,False,True
465942,Female,Yes,33,Yes,Marketing,8.0,High,2.0,D,False,True,False
464354,Female,No,43,Yes,Engineer,3.0,Low,2.0,A,False,False,True
464252,Male,Yes,35,Yes,Artist,1.0,Average,4.0,C,True,False,False
463463,Male,Yes,32,No,Doctor,0.0,Low,2.0,A,False,False,True
465592,Male,Yes,65,Yes,Entertainment,1.0,Low,1.0,B,False,False,True
462214,Male,Yes,49,No,Doctor,1.0,Low,2.0,D,False,False,True
466707,Female,Yes,48,Yes,Homemaker,1.0,Low,4.0,B,False,False,True
459956,Female,Yes,39,Yes,Healthcare,8.0,Average,2.0,D,True,False,False
460847,Male,No,27,Yes,Artist,1.0,Low,3.0,A,False,False,True
463222,Female,No,36,Yes,Healthcare,2.0,Low,3.0,A,False,False,True
462816,Male,Yes,76,No,Entertainment,0.0,Low,1.0,D,False,False,True
461979,Male,Yes,35,Yes,Artist,9.0,Average,2.0,C,True,False,False
467170,Male,Yes,35,Yes,Artist,8.0,Low,4.0,A,False,False,True
462609,Female,Yes,48,No,Doctor,4.0,Low,1.0,D,False,False,True
466332,Male,No,23,No,Healthcare,0.0,Low,3.0,D,False,False,True
459594,Female,Yes,42,Yes,Artist,5.0,Low,1.0,A,False,False,True
464147,Male,Yes,41,Yes,Artist,0.0,High,3.0,C,False,True,False
463007,Male,Yes,29,No,Executive,1.0,High,3.0,D,False,True,False
464119,Male,Yes,36,Yes,Artist,0.0,Average,2.0,C,True,False,False
463310,Male,Yes,60,Yes,Entertainment,0.0,Low,2.0,A,False,False,True
465706,Female,Yes,46,Yes,Artist,1.0,Average,3.0,C,True,False,False
459826,Female,No,31,No,Artist,1.0,Low,1.0,C,False,False,True
466174,Female,No,20,No,Healthcare,8.0,Low,4.0,D,False,False,True
463596,Female,No,31,No,Healthcare,0.0,Low,4.0,C,False,False,True
465455,Male,No,26,No,Doctor,0.0,Low,2.0,D,False,False,True
462867,Male,Yes,28,No,Artist,1.0,Low,2.0,A,False,False,True
459140,Female,No,18,No,Healthcare,7.0,Low,6.0,D,False,False,True
464295,Female,No,30,No,Healthcare,7.0,Low,6.0,C,False,False,True
460067,Female,No,39,Yes,Entertainment,11.0,Low,1.0,A,False,False,True
467222,Male,Yes,74,Yes,Entertainment,1.0,Average,2.0,A,True,False,False
461482,Female,No,52,Yes,Artist,9.0,Low,1.0,C,False,False,True
462514,Male,No,25,Yes,Healthcare,1.0,Low,2.0,D,False,False,True
459796,Male,Yes,66,Yes,Artist,1.0,Average,3.0,C,True,False,False
463722,Male,Yes,55,Yes,Executive,9.0,High,2.0,C,False,True,False
462278,Male,No,31,Yes,Healthcare,0.0,Low,4.0,C,False,False,True
463799,Female,No,41,Yes,Artist,0.0,Low,4.0,B,False,False,True
464259,Male,Yes,59,Yes,Artist,1.0,Average,4.0,B,True,False,False
467159,Female,Yes,39,Yes,Homemaker,8.0,High,2.0,D,False,True,False
460669,Male,Yes,48,Yes,Executive,0.0,Low,2.0,B,False,False,True
462003,Male,Yes,79,No,Lawyer,9.0,Low,3.0,D,False,False,True
461216,Female,No,43,No,Artist,1.0,Low,3.0,A,False,False,True
464298,Male,No,26,No,Doctor,1.0,Low,1.0,A,False,False,True
465039,Female,Yes,88,No,Lawyer,0.0,High,2.0,B,False,True,False
467973,Female,Yes,66,Yes,Engineer,0.0,Average,3.0,A,True,False,False
467731,Male,Yes,56,Yes,Artist,1.0,Average,4.0,C,True,False,False
461721,Male,No,26,Yes,Entertainment,7.0,Low,5.0,D,False,False,True
463166,Female,No,41,Yes,Artist,1.0,Low,1.0,A,False,False,True
465944,Female,Yes,36,No,Engineer,4.0,High,3.0,A,False,True,False
461061,Female,No,38,Yes,Engineer,3.0,Low,1.0,B,False,False,True
463010,Male,Yes,81,No,Executive,0.0,Low,1.0,D,False,False,True
464756,Female,No,25,No,Engineer,5.0,Low,3.0,B,False,False,True
467366,Male,No,42,Yes,Artist,1.0,Low,1.0,A,False,False,True
464006,Male,No,32,No,Healthcare,0.0,Low,5.0,B,False,False,True
461206,Male,No,28,Yes,Healthcare,9.0,Low,1.0,D,False,False,True
466216,Male,No,29,No,Entertainment,1.0,Low,4.0,A,False,False,True
463690,Female,No,28,No,Healthcare,7.0,Low,4.0,D,False,False,True
465929,Male,No,26,Yes,Healthcare,8.0,Low,5.0,D,False,False,True
461736,Male,Yes,47,Yes,Entertainment,1.0,Average,4.0,C,True,False,False
460402,Female,Yes,50,Yes,Doctor,1.0,Low,2.0,A,False,False,True
467367,Male,Yes,70,Yes,Lawyer,1.0,Low,2.0,B,False,False,True
464770,Female,No,38,No,Engineer,1.0,Low,1.0,A,False,False,True
464918,Male,No,39,No,Artist,1.0,Low,1.0,D,False,False,True
461639,Male,Yes,60,Yes,Artist,0.0,Average,2.0,A,True,False,False
464254,Male,Yes,63,Yes,Entertainment,0.0,Average,3.0,C,True,False,False
462579,Female,Yes,68,No,Lawyer,1.0,Low,2.0,B,False,False,True
466976,Male,Yes,47,Yes,Artist,0.0,Low,1.0,B,False,False,True
467079,Male,Yes,40,Yes,Artist,1.0,Low,2.0,B,False,False,True
467724,Male,Yes,46,No,Artist,1.0,High,3.0,B,False,True,False
459792,Male,Yes,42,Yes,Artist,6.0,Low,3.0,A,False,False,True
464789,Female,Yes,48,Yes,Artist,0.0,Average,5.0,B,True,False,False
467143,Female,No,53,No,Lawyer,1.0,Low,3.0,D,False,False,True
464370,Male,Yes,65,Yes,Entertainment,0.0,Average,2.0,B,True,False,False
459415,Male,No,26,No,Doctor,0.0,Low,4.0,A,False,False,True
459387,Male,No,35,Yes,Doctor,0.0,Low,1.0,D,False,False,True
467895,Female,No,27,Yes,Healthcare,0.0,Low,4.0,C,False,False,True
459838,Female,Yes,86,No,Lawyer,0.0,High,2.0,C,False,True,False
463695,Female,No,30,Yes,Doctor,1.0,Low,4.0,A,False,False,True
464512,Male,Yes,43,No,Executive,8.0,Low,3.0,A,False,False,True
467419,Female,Yes,38,Yes,Artist,4.0,Low,1.0,B,False,False,True
462511,Female,Yes,66,Yes,Lawyer,1.0,High,2.0,C,False,True,False
464124,Female,Yes,74,Yes,Doctor,1.0,Low,2.0,B,False,False,True
459638,Male,No,25,Yes,Healthcare,1.0,Low,3.0,D,False,False,True
466194,Male,Yes,89,No,Lawyer,0.0,Low,1.0,A,False,False,True
461807,Male,No,30,Yes,Doctor,10.0,Low,4.0,D,False,False,True
460456,Male,Yes,33,No,Executive,0.0,High,5.0,D,False,True,False
462932,Female,Yes,37,Yes,Homemaker,3.0,High,3.0,A,False,True,False
461297,Male,Yes,69,No,Lawyer,0.0,High,2.0,C,False,True,False
464430,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,C,True,False,False
459416,Male,No,19,No,Artist,10.0,Low,3.0,A,False,False,True
464743,Male,Yes,45,Yes,Entertainment,0.0,Average,2.0,B,True,False,False
466276,Female,No,32,No,Doctor,0.0,Low,5.0,D,False,False,True
467829,Female,No,22,No,Doctor,3.0,Low,4.0,D,False,False,True
463813,Female,No,26,No,Engineer,1.0,Low,6.0,A,False,False,True
461733,Female,Yes,43,Yes,Artist,0.0,High,3.0,B,False,True,False
466925,Male,No,19,No,Healthcare,7.0,Low,2.0,D,False,False,True
467846,Male,Yes,48,Yes,Artist,1.0,Average,3.0,C,True,False,False
459596,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,B,True,False,False
460597,Female,No,20,No,Marketing,1.0,Low,2.0,D,False,False,True
467788,Male,No,22,No,Healthcare,0.0,Low,4.0,D,False,False,True
467966,Female,No,31,Yes,Entertainment,9.0,Low,3.0,D,False,False,True
464503,Male,No,25,Yes,Artist,9.0,Low,3.0,A,False,False,True
460242,Male,Yes,41,Yes,Healthcare,8.0,Low,3.0,C,False,False,True
467014,Male,Yes,36,Yes,Executive,9.0,High,3.0,C,False,True,False
466637,Male,Yes,48,Yes,Artist,1.0,High,5.0,C,False,True,False
462553,Male,No,27,No,Artist,1.0,Low,1.0,B,False,False,True
459287,Male,No,35,Yes,Lawyer,1.0,Low,1.0,D,False,False,True
464074,Female,Yes,39,Yes,Doctor,0.0,Average,3.0,C,True,False,False
463734,Male,Yes,38,No,Executive,0.0,Average,3.0,A,True,False,False
466575,Female,Yes,57,Yes,Artist,7.0,Average,3.0,C,True,False,False
459193,Male,No,38,Yes,Artist,1.0,Low,1.0,A,False,False,True
462143,Male,Yes,80,No,Artist,1.0,Low,2.0,A,False,False,True
467700,Male,Yes,57,Yes,Entertainment,1.0,Average,2.0,C,True,False,False
467140,Male,Yes,61,Yes,Entertainment,9.0,Average,2.0,C,True,False,False
463356,Male,No,29,Yes,Healthcare,5.0,Low,4.0,D,False,False,True
466797,Female,No,23,No,Healthcare,1.0,Low,4.0,D,False,False,True
459234,Female,Yes,83,No,Lawyer,1.0,Low,1.0,D,False,False,True
460442,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,B,True,False,False
463901,Male,Yes,35,No,Artist,0.0,Low,6.0,C,False,False,True
465494,Male,Yes,41,Yes,Doctor,9.0,Average,2.0,B,True,False,False
461552,Female,Yes,38,Yes,Artist,1.0,Average,2.0,B,True,False,False
459239,Male,Yes,81,No,Entertainment,1.0,Low,1.0,A,False,False,True
466379,Female,Yes,58,Yes,Homemaker,2.0,Low,1.0,C,False,False,True
464759,Female,No,38,No,Engineer,8.0,Low,1.0,A,False,False,True
461994,Male,Yes,18,No,Doctor,10.0,Low,2.0,D,False,False,True
461802,Male,No,37,Yes,Artist,1.0,Low,4.0,B,False,False,True
462527,Male,Yes,43,No,Artist,4.0,Average,2.0,C,True,False,False
461800,Female,No,36,Yes,Doctor,4.0,Low,1.0,B,False,False,True
460933,Female,Yes,76,Yes,Lawyer,0.0,High,2.0,A,False,True,False
460189,Male,No,33,No,Entertainment,14.0,Low,1.0,D,False,False,True
459031,Male,Yes,43,No,Executive,1.0,High,5.0,B,False,True,False
464673,Male,Yes,47,No,Executive,1.0,High,7.0,D,False,True,False
459101,Male,Yes,81,No,Lawyer,8.0,Low,2.0,B,False,False,True
460136,Male,No,27,Yes,Artist,10.0,Low,3.0,D,False,False,True
460973,Male,No,29,No,Entertainment,1.0,Low,5.0,D,False,False,True
460187,Female,No,38,Yes,Doctor,4.0,Low,3.0,A,False,False,True
460679,Female,No,19,Yes,Healthcare,9.0,Low,4.0,D,False,False,True
459700,Male,Yes,37,Yes,Executive,0.0,Average,5.0,B,True,False,False
464787,Male,No,47,No,Entertainment,1.0,Low,1.0,A,False,False,True
467201,Female,No,33,Yes,Engineer,1.0,Low,5.0,D,False,False,True
462614,Male,Yes,51,No,Entertainment,1.0,Average,5.0,D,True,False,False
460813,Female,Yes,86,No,Lawyer,1.0,High,2.0,A,False,True,False
462698,Female,Yes,56,Yes,Entertainment,1.0,Average,2.0,A,True,False,False
463344,Male,Yes,59,Yes,Artist,3.0,Average,2.0,B,True,False,False
463633,Male,Yes,33,Yes,Doctor,0.0,Average,2.0,B,True,False,False
466278,Female,No,31,No,Artist,0.0,Low,2.0,A,False,False,True
464964,Female,Yes,71,No,Artist,1.0,High,2.0,B,False,True,False
462317,Female,No,32,No,Entertainment,3.0,Low,6.0,D,False,False,True
467353,Male,Yes,26,No,Artist,3.0,Low,2.0,A,False,False,True
464169,Male,Yes,89,No,Lawyer,1.0,High,2.0,D,False,True,False
464553,Male,Yes,70,Yes,Artist,1.0,Low,2.0,B,False,False,True
463518,Male,Yes,30,No,Executive,5.0,High,4.0,A,False,True,False
459711,Male,Yes,37,No,Executive,9.0,High,6.0,D,False,True,False
460788,Female,No,30,Yes,Doctor,0.0,Low,9.0,A,False,False,True
459392,Female,No,23,No,Doctor,0.0,Low,3.0,C,False,False,True
467887,Female,No,42,Yes,Artist,0.0,Low,2.0,B,False,False,True
467743,Male,Yes,48,No,Executive,1.0,High,4.0,B,False,True,False
460368,Male,No,28,Yes,Healthcare,0.0,Low,7.0,C,False,False,True
463126,Female,Yes,65,Yes,Artist,3.0,Average,2.0,C,True,False,False
467046,Female,No,28,No,Doctor,0.0,Low,5.0,A,False,False,True
463099,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,B,False,False,True
462439,Male,No,18,No,Healthcare,1.0,Low,4.0,D,False,False,True
464182,Male,Yes,35,Yes,Artist,4.0,Average,2.0,C,True,False,False
464810,Female,No,27,No,Engineer,1.0,Low,1.0,A,False,False,True
464234,Male,Yes,68,Yes,Entertainment,0.0,Low,3.0,A,False,False,True
464683,Male,Yes,52,No,Engineer,0.0,Average,6.0,B,True,False,False
463349,Male,No,20,No,Healthcare,5.0,Low,5.0,D,False,False,True
465866,Male,Yes,35,Yes,Artist,7.0,Low,3.0,D,False,False,True
465261,Female,No,21,Yes,Healthcare,0.0,Low,4.0,D,False,False,True
459780,Female,No,42,No,Entertainment,1.0,Low,3.0,A,False,False,True
462031,Female,Yes,50,Yes,Artist,0.0,Average,2.0,C,True,False,False
464933,Male,No,25,No,Artist,0.0,Low,1.0,D,False,False,True
463941,Female,No,32,No,Artist,1.0,Low,6.0,D,False,False,True
466842,Male,No,19,No,Healthcare,8.0,Low,5.0,D,False,False,True
459014,Male,No,22,No,Healthcare,0.0,Low,4.0,D,False,False,True
462420,Male,No,27,Yes,Healthcare,1.0,Low,3.0,C,False,False,True
465250,Male,No,22,No,Healthcare,0.0,Low,4.0,D,False,False,True
466513,Female,Yes,55,Yes,Artist,1.0,Average,3.0,B,True,False,False
461791,Female,No,22,No,Lawyer,8.0,Low,1.0,D,False,False,True
467160,Male,Yes,40,No,Artist,0.0,Average,2.0,A,True,False,False
464586,Female,No,46,Yes,Artist,1.0,Low,1.0,B,False,False,True
461391,Male,Yes,65,Yes,Entertainment,3.0,Low,3.0,C,False,False,True
466658,Female,No,18,No,Healthcare,0.0,Low,4.0,D,False,False,True
459728,Female,Yes,53,Yes,Artist,2.0,Average,4.0,C,True,False,False
464618,Male,Yes,35,Yes,Artist,5.0,Low,1.0,B,False,False,True
462219,Male,Yes,59,No,Executive,0.0,Low,5.0,B,False,False,True
467553,Female,No,32,Yes,Healthcare,8.0,Low,3.0,D,False,False,True
459655,Male,Yes,39,Yes,Artist,1.0,Average,3.0,B,True,False,False
462182,Male,Yes,88,No,Artist,7.0,Low,1.0,D,False,False,True
459119,Male,Yes,61,Yes,Executive,9.0,High,3.0,C,False,True,False
460721,Male,No,21,No,Healthcare,1.0,Low,4.0,D,False,False,True
459517,Male,No,31,Yes,Healthcare,1.0,Low,4.0,D,False,False,True
461441,Male,Yes,58,Yes,Artist,1.0,Average,4.0,C,True,False,False
465390,Female,No,27,Yes,Marketing,3.0,Low,3.0,D,False,False,True
466160,Female,Yes,51,Yes,Engineer,1.0,Average,2.0,C,True,False,False
463842,Female,Yes,48,Yes,Engineer,0.0,High,4.0,B,False,True,False
465902,Male,No,25,Yes,Executive,3.0,Low,3.0,D,False,False,True
467034,Male,Yes,89,No,Executive,0.0,High,2.0,A,False,True,False
466247,Female,Yes,51,Yes,Artist,0.0,Low,4.0,C,False,False,True
465747,Female,No,40,Yes,Artist,6.0,Low,1.0,C,False,False,True
464203,Male,No,56,Yes,Artist,2.0,Low,1.0,B,False,False,True
462373,Male,Yes,36,Yes,Entertainment,9.0,High,3.0,B,False,True,False
465364,Female,No,38,Yes,Doctor,5.0,Low,5.0,A,False,False,True
464280,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,C,False,False,True
460993,Male,Yes,61,Yes,Artist,1.0,Average,4.0,C,True,False,False
464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,C,False,True,False
461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,A,False,False,True
465297,Male,Yes,88,No,Artist,1.0,High,3.0,A,False,True,False
467282,Female,Yes,43,Yes,Artist,4.0,Average,2.0,A,True,False,False
459790,Male,No,28,No,Doctor,10.0,Low,3.0,C,False,False,True
464670,Male,Yes,42,No,Entertainment,0.0,Average,4.0,B,True,False,False
462093,Male,No,33,Yes,Artist,1.0,Low,3.0,D,False,False,True
459398,Female,Yes,60,No,Lawyer,1.0,High,2.0,C,False,True,False
461136,Male,No,59,Yes,Artist,1.0,Low,1.0,B,False,False,True
461379,Male,No,31,Yes,Healthcare,0.0,Low,3.0,D,False,False,True
461956,Female,No,31,Yes,Artist,2.0,Low,3.0,A,False,False,True
460283,Male,Yes,43,Yes,Doctor,14.0,Low,2.0,A,False,False,True
460337,Female,No,42,Yes,Marketing,10.0,Low,3.0,D,False,False,True
463275,Male,Yes,29,No,Entertainment,7.0,Average,2.0,D,True,False,False
461234,Female,No,53,Yes,Artist,3.0,Low,3.0,A,False,False,True
466861,Female,No,21,No,Healthcare,8.0,Low,7.0,D,False,False,True
463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,D,False,False,True
461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,A,True,False,False
462506,Male,No,31,No,Healthcare,1.0,Low,4.0,C,False,False,True
466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,A,False,False,True
461253,Female,No,18,No,Healthcare,0.0,Low,5.0,D,False,False,True
460466,Female,No,19,No,Healthcare,8.0,Low,3.0,D,False,False,True
461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,C,False,True,False
464748,Female,Yes,52,No,Engineer,9.0,Average,5.0,B,True,False,False
461904,Female,Yes,50,Yes,Artist,4.0,Average,2.0,C,True,False,False
466737,Male,No,33,No,Entertainment,1.0,Low,3.0,D,False,False,True
459153,Female,Yes,75,Yes,Artist,0.0,High,2.0,B,False,True,False
467562,Male,Yes,71,Yes,Executive,0.0,High,3.0,A,False,True,False
465168,Female,Yes,59,No,Entertainment,8.0,Average,2.0,B,True,False,False
459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,A,False,True,False
462831,Male,Yes,29,No,Executive,1.0,High,3.0,D,False,True,False
465576,Male,Yes,43,No,Executive,4.0,Average,5.0,A,True,False,False
464474,Female,No,52,Yes,Artist,1.0,Low,1.0,A,False,False,True
460566,Male,Yes,36,Yes,Homemaker,1.0,Average,2.0,C,True,False,False
465169,Female,No,59,Yes,Doctor,0.0,Low,4.0,B,False,False,True
460235,Female,No,23,No,Healthcare,1.0,Low,3.0,D,False,False,True
462580,Female,No,39,Yes,Artist,0.0,Low,1.0,B,False,False,True
467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,B,True,False,False
460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,A,False,False,True
463406,Male,No,33,No,Marketing,0.0,Low,4.0,C,False,False,True
459135,Male,Yes,53,Yes,Executive,0.0,High,4.0,C,False,True,False
465862,Female,Yes,50,Yes,Artist,8.0,Average,1.0,A,True,False,False
462972,Female,Yes,62,Yes,Artist,1.0,Low,1.0,B,False,False,True
466284,Male,Yes,46,Yes,Artist,1.0,Average,5.0,C,True,False,False
464410,Male,Yes,40,Yes,Artist,0.0,Average,2.0,C,True,False,False
466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,C,False,False,True
460821,Female,No,31,Yes,Healthcare,1.0,Low,2.0,D,False,False,True
459206,Female,No,25,No,Artist,1.0,Low,3.0,C,False,False,True
467571,Male,No,23,No,Marketing,0.0,Low,3.0,C,False,False,True
461156,Male,No,22,No,Marketing,3.0,Low,6.0,D,False,False,True
465515,Female,Yes,47,Yes,Artist,1.0,High,6.0,B,False,True,False
460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,B,False,True,False
465380,Male,No,25,No,Entertainment,5.0,Low,2.0,D,False,False,True
467435,Female,No,30,No,Artist,0.0,Low,3.0,C,False,False,True
461218,Male,Yes,27,No,Executive,0.0,Low,6.0,D,False,False,True
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,B,True,False,False
459827,Female,No,33,No,Artist,1.0,Low,1.0,C,False,False,True
461859,Female,Yes,46,No,Artist,5.0,Low,5.0,C,False,False,True
467821,Female,Yes,37,Yes,Artist,1.0,Low,2.0,C,False,False,True
462525,Female,Yes,41,Yes,Artist,0.0,Average,2.0,C,True,False,False
462787,Female,No,29,No,Artist,1.0,Low,1.0,A,False,False,True
459055,Female,No,19,No,Entertainment,1.0,Low,5.0,D,False,False,True
462605,Male,Yes,82,No,Executive,1.0,High,2.0,D,False,True,False
461252,Female,Yes,48,Yes,Doctor,1.0,Low,1.0,D,False,False,True
464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,B,False,True,False
461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,B,False,True,False
459746,Male,Yes,56,Yes,Artist,1.0,Average,2.0,B,True,False,False
466274,Male,Yes,69,Yes,Executive,0.0,Low,3.0,A,False,False,True
467499,Male,Yes,40,Yes,Artist,1.0,Low,3.0,C,False,False,True
467423,Male,Yes,61,Yes,Artist,0.0,Low,1.0,B,False,False,True
463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,B,True,False,False
467504,Female,Yes,31,No,Doctor,1.0,Low,4.0,D,False,False,True
458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,C,True,False,False
459142,Female,Yes,89,Yes,Artist,0.0,High,3.0,C,False,True,False
462993,Male,Yes,30,No,Artist,1.0,Average,3.0,B,True,False,False
467947,Female,Yes,59,Yes,Artist,1.0,Average,4.0,C,True,False,False
466389,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,A,True,False,False
460632,Female,No,22,No,Healthcare,0.0,Low,3.0,D,False,False,True
465626,Female,No,42,Yes,Artist,7.0,Low,3.0,C,False,False,True
461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,C,False,True,False
462242,Female,No,30,Yes,Entertainment,0.0,Low,5.0,D,False,False,True
466949,Male,Yes,39,No,Executive,12.0,High,7.0,B,False,True,False
465479,Male,No,27,No,Artist,1.0,Low,1.0,D,False,False,True
464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,A,True,False,False
465066,Male,Yes,47,Yes,Executive,7.0,High,4.0,C,False,True,False
466817,Female,Yes,81,No,Lawyer,0.0,High,2.0,B,False,True,False
466436,Male,Yes,42,No,Doctor,0.0,Average,3.0,B,True,False,False
467974,Female,No,43,Yes,Artist,1.0,Low,1.0,B,False,False,True
460341,Female,No,31,No,Entertainment,11.0,Low,5.0,D,False,False,True
467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,B,True,False,False
466235,Female,Yes,57,Yes,Artist,0.0,Average,4.0,C,True,False,False
459371,Male,Yes,35,Yes,Artist,1.0,Low,2.0,A,False,False,True
